['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2013-12-12', '3: 2014-03-24', '4: 2015-05-27', '5: 2017-09-15', '6: 2018-02-19', '7: 2019-05-22', '8: 2019-08-13', '9: 2021-04-06', '10: 2021-07-10', '11: 2022-01-03', '12: 2022-05-25', '13: 2024-02-28', '14: 2024-03-08', 'Count']
['2000-03-11 06:31:28', "(Mean_Node,121.346,(r)) (H4,121.272,(d)) (conjunction,4')\n(H4,113.292,(r)) (Mean_Node,113.433,(c)) (conjunction,8')", '1', '2', "(Jupiter,34.701,(r)) (H7,214.683,(d)) (opposition,1')", "(Moon,54.609,(r)) (H12,9.656,(d)) (45-semisquare,3')\n(Neptune,305.682,(r)) (H1,35.696,(d)) (square,1')\n(H8,231.409,(r)) (Neptune,291.488,(c)) (sextile,5')", '5', '6', "(Saturn,43.318,(r)) (H12,13.390,(d)) (30-semisextile,4')\n(H9,261.835,(r)) (Mercury,351.811,(d)) (square,1')\n(Neptune,305.682,(r)) (H10,275.707,(c)) (30-semisextile,1')", '8', "(Neptune,305.682,(r)) (H12,335.688,(c)) (30-semisextile,0')", "(Uranus,318.696,(r)) (H1,3.693,(c)) (45-semisquare,0')\n(Uranus,318.696,(r)) (H10,273.773,(c)) (45-semisquare,5')", "(H3,81.835,(r)) (Venus,306.912,(c)) (135-sesquisquare,5')", '12', "(Mean_Node,121.346,(r)) (H1,1.359,(c)) (trine,1')\n(Mean_Node,121.346,(r)) (H4,91.388,(c)) (30-semisextile,3')", '14', 205]
['2000-03-11 13:41:12', "(Mars,21.503,(r)) (H1,111.469,(c)) (square,2')\n(Mars,21.503,(r)) (H7,291.469,(c)) (square,2')", "(H3,195.028,(r)) (Uranus,330.075,(d)) (135-sesquisquare,3')\n(Sun,351.292,(r)) (H4,216.294,(c)) (135-sesquisquare,0')", "(Moon,58.789,(r)) (H10,58.656,(d)) (conjunction,8')", "(Moon,58.789,(r)) (H4,238.921,(d)) (opposition,8')\n(Moon,58.789,(r)) (H3,178.863,(c)) (trine,4')\n(H4,225.329,(r)) (Mercury,315.258,(c)) (square,4')", "(Uranus,318.711,(r)) (H12,108.645,(d)) (150-quincunx,4')\n(Neptune,305.691,(r)) (H12,80.658,(c)) (135-sesquisquare,2')", "(H1,120.317,(r)) (Moon,75.402,(d)) (45-semisquare,5')\n(H10,45.329,(r)) (Moon,75.402,(d)) (30-semisextile,4')\n(Venus,327.636,(r)) (H1,102.560,(c)) (135-sesquisquare,5')\n(Venus,327.636,(r)) (H10,27.575,(c)) (sextile,4')", "(H3,195.028,(r)) (Sun,329.995,(c)) (135-sesquisquare,2')", '7', "(H10,45.329,(r)) (Neptune,285.415,(c)) (trine,5')", "(H1,120.317,(r)) (Neptune,330.397,(d)) (150-quincunx,5')\n(H7,300.317,(r)) (Neptune,330.397,(d)) (30-semisextile,5')", '10', '11', '12', '13', "(H6,274.336,(r)) (Mercury,304.426,(c)) (30-semisextile,5')", 213]
['2000-03-11 17:53:52', "(H1,202.150,(r)) (Mercury,322.104,(c)) (trine,3')\n(H7,22.150,(r)) (Mercury,322.104,(c)) (sextile,3')", '1', "(H10,104.929,(r)) (Saturn,59.973,(d)) (45-semisquare,3')", "(Venus,327.853,(r)) (H4,297.945,(d)) (30-semisextile,6')\n(Uranus,318.720,(r)) (H3,273.762,(d)) (45-semisquare,3')\n(Pluto,252.898,(r)) (H4,297.945,(d)) (45-semisquare,3')\n(H4,284.929,(r)) (Venus,344.973,(d)) (sextile,3')\n(Mercury,333.289,(r)) (H7,3.284,(c)) (30-semisextile,0')", '4', "(Moon,61.250,(r)) (H10,121.236,(d)) (sextile,1')\n(Mean_Node,121.321,(r)) (H10,121.236,(d)) (conjunction,5')", "(H4,284.929,(r)) (Moon,44.954,(c)) (trine,1')", "(H1,202.150,(r)) (Saturn,22.269,(c)) (opposition,7')", "(H1,202.150,(r)) (Saturn,21.986,(c)) (opposition,10')", '9', "(H10,104.929,(r)) (Neptune,285.091,(c)) (opposition,10')", '11', '12', "(Sun,351.467,(r)) (H1,231.520,(d)) (trine,3')\n(Jupiter,34.798,(r)) (H1,169.752,(c)) (135-sesquisquare,3')\n(H1,202.150,(r)) (Sun,322.114,(c)) (trine,2')", "(Sun,351.467,(r)) (H1,231.548,(d)) (trine,5')\n(Jupiter,34.798,(r)) (H1,169.719,(c)) (135-sesquisquare,5')\n(H1,202.150,(r)) (Sun,322.085,(c)) (trine,4')", 299]
['2000-03-11 11:26:47', "(H4,189.981,(r)) (Uranus,310.044,(c)) (trine,4')", '1', "(Mars,21.434,(r)) (H3,171.482,(d)) (150-quincunx,3')", "(H3,155.832,(r)) (Sun,335.731,(c)) (opposition,6')", '4', "(Sun,351.199,(r)) (H10,351.192,(c)) (conjunction,0')", '6', "(H1,87.143,(r)) (Pluto,267.079,(d)) (opposition,4')", "(H1,87.143,(r)) (Pluto,267.283,(d)) (opposition,8')", "(H1,87.143,(r)) (Uranus,297.224,(c)) (150-quincunx,5')\n(H7,267.143,(r)) (Uranus,297.224,(c)) (30-semisextile,5')", "(Pluto,252.898,(r)) (H9,312.817,(c)) (sextile,5')", "(H1,87.143,(r)) (Mercury,357.121,(d)) (square,1')", '12', '13', "(H10,9.981,(r)) (Sun,325.070,(c)) (45-semisquare,5')", 160]
['2000-03-11 07:49:19', "(H1,39.648,(r)) (Mean_Node,129.625,(d)) (square,1')\n(H7,219.648,(r)) (Mean_Node,129.625,(d)) (square,1')", "(Mercury,333.438,(r)) (H4,123.458,(c)) (150-quincunx,1')\n(H4,132.194,(r)) (Sun,342.187,(c)) (150-quincunx,0')", "(Mars,21.321,(r)) (H1,51.390,(d)) (30-semisextile,4')\n(H3,99.792,(r)) (Saturn,54.770,(d)) (45-semisquare,1')", '3', "(Venus,327.334,(r)) (H4,147.452,(d)) (opposition,7')\n(Moon,55.366,(r)) (H8,235.476,(c)) (opposition,7')", "(H1,39.648,(r)) (Moon,69.739,(d)) (30-semisextile,5')\n(H3,99.792,(r)) (Moon,69.739,(d)) (30-semisextile,3')\n(Moon,55.366,(r)) (H10,295.428,(c)) (trine,4')", '6', "(Pluto,252.897,(r)) (H9,297.960,(d)) (45-semisquare,4')\n(H9,279.792,(r)) (Neptune,324.817,(d)) (45-semisquare,1')", '8', "(Mercury,333.438,(r)) (H4,153.507,(d)) (opposition,4')\n(Mercury,333.438,(r)) (H12,33.433,(d)) (sextile,0')\n(Mars,21.321,(r)) (H1,21.379,(c)) (conjunction,3')\n(Mars,21.321,(r)) (H7,201.379,(c)) (opposition,3')\n(H4,132.194,(r)) (Mercury,312.323,(c)) (opposition,8')", "(Mars,21.321,(r)) (H1,21.151,(c)) (conjunction,10')\n(H10,312.194,(r)) (Mercury,312.076,(c)) (conjunction,7')", '11', "(Jupiter,34.712,(r)) (H10,334.688,(d)) (sextile,1')\n(Sun,351.048,(r)) (H10,291.062,(c)) (sextile,1')\n(Jupiter,34.712,(r)) (H9,259.680,(c)) (135-sesquisquare,2')", "(H4,132.194,(r)) (Mercury,357.230,(d)) (135-sesquisquare,2')\n(H1,39.648,(r)) (Mercury,309.577,(c)) (square,4')", "(Sun,351.048,(r)) (H6,216.091,(d)) (135-sesquisquare,3')\n(H10,312.194,(r)) (Mercury,357.255,(d)) (45-semisquare,4')", 386]
['2000-03-11 15:11:59', '0', '1', "(H10,67.428,(r)) (Mars,37.454,(d)) (30-semisextile,2')", '3', "(Sun,351.355,(r)) (H4,261.379,(d)) (square,1')", "(Sun,351.355,(r)) (H1,126.419,(c)) (135-sesquisquare,4')\n(Sun,351.355,(r)) (H3,201.359,(c)) (150-quincunx,0')", "(H4,247.428,(r)) (Venus,307.397,(c)) (sextile,2')\n(H7,327.193,(r)) (Pluto,237.113,(c)) (square,5')", "(H1,147.193,(r)) (Neptune,327.289,(d)) (opposition,6')", '8', "(Uranus,318.715,(r)) (H12,138.870,(d)) (opposition,9')", '10', "(H3,220.559,(r)) (Jupiter,10.620,(c)) (150-quincunx,4')", "(Venus,327.714,(r)) (H10,87.717,(d)) (trine,0')\n(Mean_Node,121.327,(r)) (H1,121.274,(c)) (conjunction,3')", "(Jupiter,34.775,(r)) (H3,244.826,(d)) (150-quincunx,3')", '14', 167]
['2000-03-11 04:07:04', '0', '1', '2', "(Mean_Node,121.351,(r)) (H3,61.392,(d)) (sextile,2')", "(Uranus,318.691,(r)) (H4,93.606,(d)) (135-sesquisquare,5')\n(Uranus,318.691,(r)) (H8,183.765,(c)) (135-sesquisquare,4')\n(H1,350.070,(r)) (Uranus,305.077,(c)) (45-semisquare,0')", "(Jupiter,34.681,(r)) (H1,334.686,(c)) (sextile,0')", "(H4,79.831,(r)) (Mercury,349.817,(d)) (square,1')\n(Mean_Node,121.351,(r)) (H3,31.411,(c)) (square,4')", "(H9,228.467,(r)) (Neptune,288.508,(c)) (sextile,2')", "(Mars,21.206,(r)) (H9,246.279,(d)) (135-sesquisquare,4')", '9', '10', '11', '12', '13', '14', 102]
['2000-03-11 13:40:00', "(H4,225.027,(r)) (Neptune,315.109,(d)) (square,5')", "(H7,299.990,(r)) (Uranus,330.066,(d)) (30-semisextile,5')", "(Moon,58.777,(r)) (H3,178.833,(c)) (trine,3')\n(H1,119.990,(r)) (Saturn,30.071,(c)) (square,5')", "(Moon,58.777,(r)) (H4,238.631,(d)) (opposition,9')", "(H8,338.089,(r)) (Mars,38.101,(d)) (sextile,1')\n(H4,225.027,(r)) (Moon,44.977,(c)) (opposition,3')", "(H1,119.990,(r)) (Uranus,299.951,(c)) (opposition,2')", "(Jupiter,34.762,(r)) (H3,214.706,(d)) (opposition,3')\n(H7,299.990,(r)) (Sun,330.009,(c)) (30-semisextile,1')", "(H1,119.990,(r)) (Mars,359.935,(c)) (trine,3')\n(H10,45.027,(r)) (Mars,359.935,(c)) (45-semisquare,6')", '8', '9', '10', '11', '12', '13', '14', 192]
['2000-03-11 15:44:39', "(H1,157.876,(r)) (Mean_Node,112.796,(c)) (45-semisquare,5')\n(H7,337.876,(r)) (Mean_Node,112.796,(c)) (135-sesquisquare,5')", '1', "(H1,157.876,(r)) (Mars,37.794,(d)) (trine,5')", "(Mercury,333.319,(r)) (H3,243.251,(d)) (square,4')", "(Mars,21.567,(r)) (H12,141.642,(d)) (trine,5')\n(Saturn,43.354,(r)) (H1,178.346,(d)) (135-sesquisquare,1')\n(H1,157.876,(r)) (Uranus,337.731,(d)) (opposition,9')\n(Uranus,318.716,(r)) (H1,138.711,(c)) (opposition,0')", '5', "(Mean_Node,121.325,(r)) (H4,271.378,(d)) (150-quincunx,3')\n(H4,255.089,(r)) (Sun,15.072,(d)) (trine,1')", "(Uranus,318.716,(r)) (H1,183.787,(d)) (135-sesquisquare,4')", '8', "(H4,255.089,(r)) (Uranus,345.177,(d)) (square,5')", '10', '11', '12', "(H1,157.876,(r)) (Sun,22.843,(d)) (135-sesquisquare,2')", "(H1,157.876,(r)) (Sun,22.874,(d)) (135-sesquisquare,0')", 170]
['2000-03-11 12:09:04', '0', '1', "(H3,168.028,(r)) (Mercury,347.991,(d)) (opposition,2')\n(H1,96.954,(r)) (Mars,6.903,(c)) (square,3')", '3', "(H8,311.433,(r)) (Moon,71.509,(d)) (trine,5')\n(H8,311.433,(r)) (Venus,311.542,(c)) (conjunction,7')", "(H1,96.954,(r)) (Jupiter,51.989,(d)) (45-semisquare,2')\n(Sun,351.228,(r)) (H1,81.157,(c)) (square,4')", "(Moon,57.892,(r)) (H3,147.869,(c)) (square,1')", '7', '8', "(Moon,57.892,(r)) (H1,117.804,(d)) (sextile,5')\n(Moon,57.892,(r)) (H7,297.804,(d)) (trine,5')\n(Pluto,252.898,(r)) (H4,222.987,(d)) (30-semisextile,5')", "(Saturn,43.340,(r)) (H10,43.246,(d)) (conjunction,6')\n(H1,96.954,(r)) (Pluto,231.966,(c)) (135-sesquisquare,1')", '11', '12', '13', '14', 181]
['2000-03-11 06:30:16', '0', "(Mean_Node,121.346,(r)) (H4,121.489,(d)) (conjunction,9')\n(H4,113.008,(r)) (Mean_Node,112.943,(c)) (conjunction,4')", '2', "(H7,202.221,(r)) (Jupiter,22.144,(c)) (opposition,5')", '4', '5', '6', '7', "(Saturn,43.318,(r)) (H12,13.317,(d)) (30-semisextile,0')", "(Uranus,318.696,(r)) (H1,3.653,(c)) (45-semisquare,3')\n(Uranus,318.696,(r)) (H4,93.732,(c)) (135-sesquisquare,2')\n(Uranus,318.696,(r)) (H7,183.653,(c)) (135-sesquisquare,3')", "(Saturn,43.318,(r)) (H10,313.395,(d)) (square,5')\n(Mercury,333.459,(r)) (H1,3.423,(c)) (30-semisextile,2')\n(Mercury,333.459,(r)) (H10,273.497,(c)) (sextile,2')", '11', "(H9,261.561,(r)) (Venus,306.561,(c)) (45-semisquare,0')", '13', '14', 140]
['2000-03-11 10:03:43', '0', '1', "(H10,347.333,(r)) (Mercury,347.347,(d)) (conjunction,1')", "(Moon,56.673,(r)) (H7,236.818,(c)) (opposition,9')", "(Uranus,318.704,(r)) (H4,183.639,(d)) (135-sesquisquare,4')\n(Mean_Node,121.338,(r)) (H4,151.330,(c)) (30-semisextile,0')", '5', "(H4,167.333,(r)) (Venus,347.477,(d)) (opposition,9')", "(Pluto,252.897,(r)) (H12,27.862,(c)) (135-sesquisquare,2')", '8', '9', "(H1,68.753,(r)) (Saturn,23.785,(c)) (45-semisquare,2')", '11', '12', '13', "(H6,225.273,(r)) (Uranus,345.236,(d)) (trine,2')", 103]
['2000-03-11 02:53:28', '0', '1', "(Moon,52.491,(r)) (H12,292.563,(c)) (trine,4')", '3', '4', "(Uranus,318.688,(r)) (H10,258.735,(d)) (sextile,3')\n(H10,242.555,(r)) (Jupiter,17.610,(c)) (135-sesquisquare,3')", '6', '7', "(Neptune,305.678,(r)) (H1,350.692,(d)) (45-semisquare,1')\n(H10,242.555,(r)) (Pluto,272.642,(d)) (30-semisextile,5')\n(H1,333.637,(r)) (Neptune,288.638,(c)) (45-semisquare,0')", "(H1,333.637,(r)) (Saturn,63.550,(d)) (square,5')\n(H7,153.637,(r)) (Saturn,63.550,(d)) (square,5')", '10', '11', "(H9,210.661,(r)) (Sun,330.625,(c)) (trine,2')", "(H3,30.661,(r)) (Moon,75.738,(d)) (45-semisquare,5')", '14', 112]
['2000-03-11 16:20:56', "(Neptune,305.694,(r)) (H12,125.755,(c)) (opposition,4')", '1', "(Moon,60.344,(r)) (H12,120.272,(c)) (sextile,4')", '3', '4', "(H10,83.487,(r)) (Venus,308.483,(c)) (135-sesquisquare,0')", "(H7,350.201,(r)) (Mean_Node,140.254,(d)) (150-quincunx,3')", "(H9,58.533,(r)) (Uranus,298.519,(c)) (trine,1')", "(Neptune,305.694,(r)) (H10,65.668,(c)) (trine,2')", "(Uranus,318.717,(r)) (H1,198.762,(d)) (trine,3')\n(Uranus,318.717,(r)) (H7,18.762,(d)) (sextile,3')", "(Pluto,252.898,(r)) (H10,102.821,(d)) (150-quincunx,5')", '11', "(Jupiter,34.785,(r)) (H9,79.692,(d)) (45-semisquare,6')\n(Sun,351.403,(r)) (H1,141.409,(c)) (150-quincunx,0')", "(Sun,351.403,(r)) (H3,261.316,(d)) (square,5')\n(Mean_Node,121.324,(r)) (H4,241.404,(c)) (trine,5')", "(Moon,60.344,(r)) (H10,105.255,(d)) (45-semisquare,5')", 172]
['2000-03-11 06:06:56', "(Moon,54.370,(r)) (H1,24.452,(d)) (30-semisextile,5')\n(Moon,54.370,(r)) (H7,204.452,(d)) (150-quincunx,5')", "(Moon,54.370,(r)) (H3,84.335,(d)) (30-semisextile,2')", '2', "(H7,197.016,(r)) (Jupiter,47.065,(d)) (150-quincunx,3')\n(Jupiter,34.698,(r)) (H4,94.730,(c)) (sextile,2')\n(Jupiter,34.698,(r)) (H7,184.629,(c)) (150-quincunx,4')", "(H8,225.852,(r)) (Mean_Node,135.814,(d)) (square,2')\n(Uranus,318.695,(r)) (H4,93.666,(c)) (135-sesquisquare,2')", '5', '6', "(Mercury,333.465,(r)) (H9,273.526,(d)) (sextile,4')\n(Neptune,305.681,(r)) (H10,305.543,(d)) (conjunction,8')", "(Uranus,318.695,(r)) (H9,273.733,(d)) (45-semisquare,2')\n(Neptune,305.681,(r)) (H10,305.762,(d)) (conjunction,5')", "(Moon,54.370,(r)) (H12,9.302,(d)) (45-semisquare,4')\n(Saturn,43.316,(r)) (H1,358.398,(c)) (45-semisquare,5')\n(Saturn,43.316,(r)) (H4,88.364,(c)) (45-semisquare,3')\n(Saturn,43.316,(r)) (H7,178.398,(c)) (135-sesquisquare,5')", "(Neptune,305.681,(r)) (H1,35.595,(d)) (square,5')\n(H1,17.016,(r)) (Saturn,62.080,(d)) (45-semisquare,4')", "(Sun,350.977,(r)) (H1,36.012,(d)) (45-semisquare,2')", "(Venus,327.246,(r)) (H10,267.339,(c)) (sextile,6')", "(Moon,54.370,(r)) (H3,54.510,(c)) (conjunction,8')", "(Venus,327.246,(r)) (H6,147.273,(c)) (opposition,2')", 262]
['2000-03-11 15:50:56', "(Pluto,252.898,(r)) (H12,117.862,(c)) (135-sesquisquare,2')", "(Moon,60.052,(r)) (H3,239.906,(d)) (opposition,9')\n(H7,339.976,(r)) (Venus,340.140,(d)) (conjunction,10')", '2', "(Jupiter,34.781,(r)) (H3,244.796,(d)) (150-quincunx,1')\n(H7,339.976,(r)) (Sun,10.036,(d)) (30-semisextile,4')", "(H4,256.546,(r)) (Moon,46.462,(c)) (150-quincunx,5')", "(Uranus,318.716,(r)) (H1,183.668,(d)) (135-sesquisquare,3')", "(Moon,60.052,(r)) (H4,239.886,(c)) (opposition,10')", '7', '8', "(Neptune,305.693,(r)) (H4,275.650,(d)) (30-semisextile,3')", "(Saturn,43.355,(r)) (H1,133.354,(c)) (square,0')\n(H9,50.866,(r)) (Saturn,20.956,(c)) (30-semisextile,5')", "(H1,159.976,(r)) (Jupiter,10.058,(c)) (150-quincunx,5')", "(H10,76.546,(r)) (Uranus,346.497,(d)) (square,3')", '13', "(Venus,327.748,(r)) (H6,282.707,(c)) (45-semisquare,2')", 169]
['2000-03-11 16:40:31', "(Neptune,305.694,(r)) (H4,275.678,(d)) (30-semisextile,1')\n(H1,176.981,(r)) (Neptune,297.001,(c)) (trine,1')\n(H7,356.981,(r)) (Neptune,297.001,(c)) (sextile,1')", "(Jupiter,34.788,(r)) (H4,259.822,(c)) (135-sesquisquare,2')", "(Mars,21.596,(r)) (H12,156.633,(d)) (135-sesquisquare,2')", "(H4,268.000,(r)) (Pluto,268.056,(d)) (conjunction,3')", "(Sun,351.416,(r)) (H8,51.389,(d)) (sextile,2')\n(Mars,21.596,(r)) (H1,156.565,(c)) (135-sesquisquare,2')", '5', "(H4,268.000,(r)) (Sun,328.061,(c)) (sextile,4')", "(Mars,21.596,(r)) (H9,81.511,(d)) (sextile,5')\n(H1,176.981,(r)) (Pluto,237.025,(c)) (sextile,3')", "(H1,176.981,(r)) (Mars,356.920,(c)) (opposition,4')", "(H4,268.000,(r)) (Mercury,358.034,(d)) (square,2')\n(Pluto,252.898,(r)) (H12,117.895,(c)) (135-sesquisquare,0')", '10', '11', '12', '13', "(H6,320.506,(r)) (Sun,320.646,(c)) (conjunction,8')", 209]
['2000-03-11 04:12:15', "(Saturn,43.309,(r)) (H4,73.284,(c)) (30-semisextile,2')", "(Pluto,252.897,(r)) (H4,72.793,(c)) (opposition,6')", "(Mercury,333.496,(r)) (H1,3.414,(d)) (30-semisextile,5')\n(Mercury,333.496,(r)) (H10,273.487,(d)) (sextile,1')\n(H1,351.238,(r)) (Mercury,321.208,(c)) (30-semisextile,2')", "(Uranus,318.691,(r)) (H4,93.740,(d)) (135-sesquisquare,3')\n(Uranus,318.691,(r)) (H7,183.661,(d)) (135-sesquisquare,2')\n(H4,81.033,(r)) (Mercury,320.961,(c)) (trine,4')\n(H4,81.033,(r)) (Uranus,306.101,(c)) (135-sesquisquare,4')", '4', '5', "(H7,171.238,(r)) (Jupiter,51.310,(d)) (trine,4')", "(H10,261.033,(r)) (Mercury,350.989,(d)) (square,3')", "(H1,351.238,(r)) (Mercury,351.198,(d)) (conjunction,2')", '9', "(Mercury,333.496,(r)) (H12,303.522,(c)) (30-semisextile,2')", '11', '12', '13', '14', 161]
['2000-03-11 02:31:20', "(Mars,21.157,(r)) (H1,336.131,(d)) (45-semisquare,2')\n(Mars,21.157,(r)) (H7,156.131,(d)) (135-sesquisquare,2')\n(Moon,52.277,(r)) (H12,292.246,(c)) (trine,2')", '1', '2', '3', "(H1,328.746,(r)) (Saturn,28.745,(c)) (sextile,0')", '5', '6', "(Pluto,252.897,(r)) (H12,282.833,(c)) (30-semisextile,4')\n(H10,237.223,(r)) (Pluto,237.067,(c)) (conjunction,9')", '8', '9', "(Uranus,318.688,(r)) (H12,318.654,(d)) (conjunction,2')", "(Sun,350.827,(r)) (H10,215.741,(c)) (135-sesquisquare,5')\n(Mercury,333.524,(r)) (H3,3.495,(c)) (30-semisextile,2')", '12', "(Jupiter,34.667,(r)) (H1,349.734,(d)) (45-semisquare,4')\n(Mercury,333.524,(r)) (H4,33.547,(c)) (sextile,1')\n(Mean_Node,121.355,(r)) (H3,1.337,(c)) (trine,1')\n(H1,328.746,(r)) (Sun,328.787,(c)) (conjunction,2')", "(Jupiter,34.667,(r)) (H1,349.756,(d)) (45-semisquare,5')\n(Mercury,333.524,(r)) (H10,213.522,(c)) (trine,0')\n(H1,328.746,(r)) (Sun,328.764,(c)) (conjunction,1')\n(H6,119.700,(r)) (Moon,29.609,(c)) (square,5')", 236]
['2000-03-11 10:25:51', "(Mars,21.402,(r)) (H1,66.314,(c)) (45-semisquare,5')\n(Mars,21.402,(r)) (H7,246.314,(c)) (135-sesquisquare,5')\n(H4,173.353,(r)) (Mercury,323.287,(c)) (150-quincunx,4')", '1', '2', '3', "(Moon,56.888,(r)) (H1,86.884,(d)) (30-semisextile,0')\n(H8,284.786,(r)) (Venus,344.703,(d)) (sextile,5')", "(Jupiter,34.735,(r)) (H10,334.785,(c)) (sextile,3')", "(H7,253.578,(r)) (Mercury,313.506,(c)) (sextile,4')", '7', '8', "(Mean_Node,121.337,(r)) (H12,31.305,(c)) (square,2')", '10', '11', "(H1,73.578,(r)) (Uranus,343.534,(d)) (square,3')\n(H1,73.578,(r)) (Jupiter,13.588,(c)) (sextile,1')", '13', '14', 136]
['2000-03-11 07:37:11', '0', '1', '2', '3', "(Moon,55.248,(r)) (H12,25.225,(d)) (30-semisextile,1')\n(H8,246.140,(r)) (Neptune,291.220,(c)) (45-semisquare,5')", "(Sun,351.040,(r)) (H3,81.120,(c)) (square,5')\n(H10,309.181,(r)) (Moon,39.173,(c)) (square,0')", "(H3,96.958,(r)) (Uranus,336.951,(d)) (trine,0')\n(H7,216.996,(r)) (Uranus,336.951,(d)) (trine,3')", '7', '8', "(H4,129.181,(r)) (Mercury,354.158,(d)) (135-sesquisquare,1')\n(Mars,21.315,(r)) (H12,351.271,(c)) (30-semisextile,3')\n(Uranus,318.698,(r)) (H1,18.673,(c)) (sextile,2')\n(Uranus,318.698,(r)) (H7,198.673,(c)) (trine,2')", "(Mercury,333.441,(r)) (H1,18.445,(c)) (45-semisquare,0')\n(H9,276.958,(r)) (Pluto,232.018,(c)) (45-semisquare,4')", '11', '12', "(Mercury,333.441,(r)) (H4,153.310,(d)) (opposition,8')", "(Mercury,333.441,(r)) (H10,333.336,(d)) (conjunction,6')", 175]
['2000-03-11 08:01:36', '0', "(Jupiter,34.714,(r)) (H7,214.568,(c)) (opposition,9')", "(H3,102.677,(r)) (Moon,42.696,(c)) (sextile,1')", "(H4,135.269,(r)) (Mean_Node,135.222,(d)) (conjunction,3')\n(H7,222.322,(r)) (Moon,42.452,(c)) (opposition,8')", '4', '5', "(Mercury,333.435,(r)) (H4,153.500,(d)) (opposition,4')\n(Pluto,252.897,(r)) (H4,117.953,(c)) (135-sesquisquare,3')\n(H4,135.269,(r)) (Mercury,315.174,(c)) (opposition,6')", '7', '8', '9', '10', "(H3,102.677,(r)) (Sun,12.740,(d)) (square,4')\n(H10,315.269,(r)) (Jupiter,15.269,(c)) (sextile,0')", '12', "(H1,42.322,(r)) (Mercury,357.349,(d)) (45-semisquare,2')\n(H4,135.269,(r)) (Moon,75.344,(d)) (sextile,5')\n(H3,102.677,(r)) (Sun,327.603,(c)) (135-sesquisquare,4')", "(H1,42.322,(r)) (Mercury,357.375,(d)) (45-semisquare,3')", 203]
['2000-03-11 08:37:44', "(Venus,327.376,(r)) (H1,57.370,(d)) (square,0')\n(Venus,327.376,(r)) (H7,237.370,(d)) (square,0')\n(Pluto,252.897,(r)) (H1,42.922,(c)) (150-quincunx,2')\n(Pluto,252.897,(r)) (H7,222.922,(c)) (30-semisextile,2')", "(Pluto,252.897,(r)) (H3,102.833,(c)) (150-quincunx,4')", '2', '3', "(Mars,21.346,(r)) (H8,246.303,(c)) (135-sesquisquare,3')", "(H1,50.161,(r)) (Jupiter,50.150,(d)) (conjunction,1')", "(H3,111.318,(r)) (Mercury,351.361,(d)) (trine,3')\n(Jupiter,34.719,(r)) (H3,94.630,(c)) (sextile,5')\n(Jupiter,34.719,(r)) (H7,214.799,(c)) (opposition,5')\n(H4,144.492,(r)) (Pluto,234.455,(c)) (square,2')", "(Pluto,252.897,(r)) (H12,42.874,(d)) (150-quincunx,1')\n(Mercury,333.425,(r)) (H9,273.492,(c)) (sextile,4')\n(Neptune,305.684,(r)) (H10,305.506,(c)) (conjunction,11')", '8', "(Neptune,305.684,(r)) (H12,5.744,(c)) (sextile,4')\n(H4,144.492,(r)) (Saturn,24.564,(c)) (trine,4')", "(Mercury,333.425,(r)) (H10,303.458,(c)) (30-semisextile,2')", '11', '12', '13', '14', 228]
['2000-03-11 10:02:31', "(Mean_Node,121.338,(r)) (H1,61.268,(c)) (sextile,4')\n(Mean_Node,121.338,(r)) (H7,241.268,(c)) (trine,4')", "(Moon,56.661,(r)) (H4,176.665,(d)) (trine,0')", "(Moon,56.661,(r)) (H1,56.796,(c)) (conjunction,8')", "(Moon,56.661,(r)) (H7,236.559,(c)) (opposition,6')", '4', "(H10,347.008,(r)) (Venus,346.985,(d)) (conjunction,1')", "(H7,248.492,(r)) (Uranus,338.445,(d)) (square,3')", "(Mercury,333.403,(r)) (H9,333.337,(d)) (conjunction,4')", '8', '9', "(Neptune,305.686,(r)) (H9,335.719,(d)) (30-semisextile,2')", "(Venus,327.449,(r)) (H1,87.486,(d)) (trine,2')\n(H3,132.713,(r)) (Uranus,342.770,(d)) (150-quincunx,3')\n(Sun,351.140,(r)) (H3,111.081,(c)) (trine,4')", '12', '13', '14', 193]
['2000-03-11 10:27:27', '0', "(Mercury,333.397,(r)) (H4,183.476,(d)) (150-quincunx,5')", '2', "(Jupiter,34.735,(r)) (H3,154.652,(d)) (trine,5')\n(H7,253.928,(r)) (Moon,43.911,(c)) (150-quincunx,1')", '4', "(Mean_Node,121.337,(r)) (H3,121.408,(c)) (conjunction,4')\n(H1,73.928,(r)) (Mercury,313.924,(c)) (trine,0')", "(Jupiter,34.735,(r)) (H4,154.761,(c)) (trine,2')\n(H7,253.928,(r)) (Mean_Node,103.868,(c)) (150-quincunx,4')", "(Mercury,333.397,(r)) (H10,333.457,(c)) (conjunction,4')\n(Mercury,333.397,(r)) (H12,33.389,(c)) (sextile,0')", "(H10,353.789,(r)) (Mercury,353.803,(d)) (conjunction,1')\n(Mercury,333.397,(r)) (H10,333.221,(c)) (conjunction,11')", "(H4,173.789,(r)) (Mean_Node,143.720,(d)) (30-semisextile,4')\n(H4,173.789,(r)) (Saturn,23.870,(c)) (150-quincunx,5')", "(Pluto,252.897,(r)) (H9,342.876,(d)) (square,1')", "(H1,73.928,(r)) (Jupiter,13.950,(c)) (sextile,1')", '12', '13', '14', 227]
